id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem
comentario_2513218,"A desculpa que esse tipo de podcast serve pra divulgar a RED já não cola mais, estão no mesmo caminho do F. NETO, se tornando aquilo que tanto criticava. Não tem redpill alguma nisso, só redflag, e pessoas com estilo de vida influencer que não reflete o mundo real",0,1,"A desculpa que esse tipo de podcast serve pra divulgar a RED já não cola mais, estão no mesmo caminho do F. NETO, se tornando aquilo que tanto criticava. Não tem redpill alguma nisso, só redflag, e pessoas com estilo de vida influencer que não reflete o mundo real",0.07054565,0.2635223865509033,0.07054565,0.0020122528,0.006881601,0.032468732,comentarios
comentario_2454502,"Mesma coisa acontece quando o barco começa a afundar, os ratos sao os primeiros a  fugir.",0,0,"Mesma coisa acontece quando o barco começa a afundar, os ratos sao os primeiros a  fugir.",0.26957804,0.33008670806884766,0.25915736,0.009689331,0.017264472,0.26957804,comentarios
comentario_570447,"   Ronaldo, acho que você está confundindo dois conceitos bem diferentes. Quando falamos que Deus não teve um início, não estamos dizendo que Ele ""surgiu do nada"", mas que Ele sempre existiu, fora do tempo e do espaço. Isso é diferente do universo, que claramente teve um começo e está sujeito às leis do tempo e da causalidade. Se tudo no universo precisa de uma causa, então a própria existência do universo exige algo que não seja limitado por essas mesmas leis – e esse algo é Deus.Já no seu argumento sobre a natureza, ele ignora um ponto essencial: o mundo não é mais como foi originalmente criado. De acordo com a Bíblia, a morte, o sofrimento e a luta pela sobrevivência entre os animais não eram parte do plano original, mas uma consequência do pecado da humanidade. O homem escolheu se afastar de Deus, e isso trouxe corrupção para toda a criação. A própria natureza reflete esse estado caído – por isso vemos predadores, doenças e mortes. A culpa não é de Deus, mas do que a humanidade escolheu.E sobre Jesus, Ele não “criou essa bagunça” – pelo contrário, veio para consertá-la. O cristianismo não é um conto de fadas onde tudo já está perfeito, mas a história de um Deus que entrou na nossa realidade para restaurá-la. Você pode até discordar, mas dizer que Ele ""foi inventado"" sem considerar os registros históricos é ignorar evidências.No fim, você diz que devemos ""ter compaixão por nós mesmos"", mas de onde vem essa ideia? Se somos apenas carne e instinto, como os outros animais, por que deveríamos nos importar com compaixão e moralidade? É justamente a visão cristã que dá sentido a isso, ao mostrar que fomos criados à imagem de Deus e temos valor além do que a natureza sugere.",0,0,"   Ronaldo, acho que você está confundindo dois conceitos bem diferentes. Quando falamos que Deus não teve um início, não estamos dizendo que Ele ""surgiu do nada"", mas que Ele sempre existiu, fora do tempo e do espaço. Isso é diferente do universo, que claramente teve um começo e está sujeito às leis do tempo e da causalidade. Se tudo no universo precisa de uma causa, então a própria existência do universo exige algo que não seja limitado por essas mesmas leis – e esse algo é Deus.Já no seu argumento sobre a natureza, ele ignora um ponto essencial: o mundo não é mais como foi originalmente criado. De acordo com a Bíblia, a morte, o sofrimento e a luta pela sobrevivência entre os animais não eram parte do plano original, mas uma consequência do pecado da humanidade. O homem escolheu se afastar de Deus, e isso trouxe corrupção para toda a criação. A própria natureza reflete esse estado caído – por isso vemos predadores, doenças e mortes. A culpa não é de Deus, mas do que a humanidade escolheu.E sobre Jesus, Ele não “criou essa bagunça” – pelo contrário, veio para consertá-la. O cristianismo não é um conto de fadas onde tudo já está perfeito, mas a história de um Deus que entrou na nossa realidade para restaurá-la. Você pode até discordar, mas dizer que Ele ""foi inventado"" sem considerar os registros históricos é ignorar evidências.No fim, você diz que devemos ""ter compaixão por nós mesmos"", mas de onde vem essa ideia? Se somos apenas carne e instinto, como os outros animais, por que deveríamos nos importar com compaixão e moralidade? É justamente a visão cristã que dá sentido a isso, ao mostrar que fomos criados à imagem de Deus e temos valor além do que a natureza sugere.",0.07212844,0.26960062980651855,0.07212844,0.0025177002,0.031722516,0.026960457,comentarios
comentario_1817333,"Mulheres, deixem de ser ridículas. Mais classe , mais respeito por vocês, mais amor próprio. 😮",1,1,"Mulheres, deixem de ser ridículas. Mais classe , mais respeito por vocês, mais amor próprio. 😮",0.46923602,0.31571292877197266,0.4013387,0.02167734,0.26663736,0.46923602,comentarios
comentario_99564,Homens são agressivos sim! Eles matam mulheres então a moça está certa.,0,1,Homens são agressivos sim! Eles matam mulheres então a moça está certa.,0.46028158,0.31528592109680176,0.43475235,0.16233426,0.46028158,0.40189892,comentarios
comentario_2289,Que vídeo lindo que vc postou ❤Ate que enfim nao ta falando mal da mulherada 😂😂😂,0,0,Que vídeo lindo que vc postou ❤Ate que enfim nao ta falando mal da mulherada 😂😂😂,0.05824285,0.28393983840942383,0.05824285,0.0025939941,0.021987455,0.024768941,comentarios
comentario_1380135,"Na verdade essas véia largadas tão mais pra empoeiradas, o cara que se junta com elas tem q aguentar as crises existenciais",1,1,"Na verdade essas véia largadas tão mais pra empoeiradas, o cara que se junta com elas tem q aguentar as crises existenciais",0.23271075,0.32866907119750977,0.23271075,0.010681152,0.036620867,0.18852992,comentarios
comentario_259446,"Cara, de verdade. Adoro a bianquinha, mas o TANTO que ela defendeu casas de apostas aqui chegou a me despertar raiva, o Arthur deixou claro por ""A"" mais ""B"" que, isso está gerando um enorme problema para o brasileiro, e via de regra o Brasil médio, é POBRE. A linha argumentação dela toda foi com base em duas coisas:1° Liberdade.  Arthur conseguiu aprofundar o tópico  suficientemente para  entender o quanto a famigerada ""liberdade irrestrita"", não existe em sociedade, uma vez que se ela (bianquinha), percebe a complexidade da subjetivação do que é a liberdade em sociedade, ela parte para a segunda linha de defesa;2°Impossibilidade. Basicamente quando a própria só se baseou no seguinte "" A, mas tentaram tirar a Blake 40 vezes e não conseguiram, a Internet é complicada Arthur"", quanto a esse argumento nem preciso dizer muito, se o Brasil hoje é um dos maiores em homicídios e começa a criar medidas públicas para resolver esse problema social, mesmo que chegue quase a zero, sempre haverá algum homicídio, então, pela mesma lógica, se não há como impedir um problema em absoluto, para que tentar né. Resumindo, realmente me revolta divulgadores defendendo essas merdas que para o BRASILEIRO, é absolutamente danoso.Obs: Nem mencionei o momento em que ela tentou defender casa de aposta com o raciocínio de que álcool também é danoso e é legalizado, o próprio Arthur disse ""Dois erros não fazem um acerto""PS: te adoro bianquinha.",0,1,"Cara, de verdade. Adoro a bianquinha, mas o TANTO que ela defendeu casas de apostas aqui chegou a me despertar raiva, o Arthur deixou claro por ""A"" mais ""B"" que, isso está gerando um enorme problema para o brasileiro, e via de regra o Brasil médio, é POBRE. A linha argumentação dela toda foi com base em duas coisas:1° Liberdade.  Arthur conseguiu aprofundar o tópico  suficientemente para  entender o quanto a famigerada ""liberdade irrestrita"", não existe em sociedade, uma vez que se ela (bianquinha), percebe a complexidade da subjetivação do que é a liberdade em sociedade, ela parte para a segunda linha de defesa;2°Impossibilidade. Basicamente quando a própria só se baseou no seguinte "" A, mas tentaram tirar a Blake 40 vezes e não conseguiram, a Internet é complicada Arthur"", quanto a esse argumento nem preciso dizer muito, se o Brasil hoje é um dos maiores em homicídios e começa a criar medidas públicas para resolver esse problema social, mesmo que chegue quase a zero, sempre haverá algum homicídio, então, pela mesma lógica, se não há como impedir um problema em absoluto, para que tentar né. Resumindo, realmente me revolta divulgadores defendendo essas merdas que para o BRASILEIRO, é absolutamente danoso.Obs: Nem mencionei o momento em que ela tentou defender casa de aposta com o raciocínio de que álcool também é danoso e é legalizado, o próprio Arthur disse ""Dois erros não fazem um acerto""PS: te adoro bianquinha.",0.20973456,0.32596898078918457,0.20973456,0.010147095,0.116281845,0.10440776,comentarios
comentario_2026152,"@  sim, sempre houve as exceções, inclusive algumas mulheres admiráveis fizeram historia com isso no passado, Marrie Currie por exemplo, entre outras q tiveram destaque no meio academico com pesquisas, não to questionando a capacidade das mulheres mas sim que: se levarmos o modelo conservador a risca temos vantagens e desvantagenspara criação de filhos o modelo de o casal trabalhar fora sempre causou mais restriçção na tarefa de criar filhos e isso a longo prazo causa reduçção populacional, escassez de mao de obra, entre outras coisas, mas desfavorece a procriação o modelo moderno, acredito q é esse ponto que ""preocupa"" os conservadores, pra mim tanto faz kkkkk, ja abracei a modernidade.",1,0,"@  sim, sempre houve as exceções, inclusive algumas mulheres admiráveis fizeram historia com isso no passado, Marrie Currie por exemplo, entre outras q tiveram destaque no meio academico com pesquisas, não to questionando a capacidade das mulheres mas sim que: se levarmos o modelo conservador a risca temos vantagens e desvantagenspara criação de filhos o modelo de o casal trabalhar fora sempre causou mais restriçção na tarefa de criar filhos e isso a longo prazo causa reduçção populacional, escassez de mao de obra, entre outras coisas, mas desfavorece a procriação o modelo moderno, acredito q é esse ponto que ""preocupa"" os conservadores, pra mim tanto faz kkkkk, ja abracei a modernidade.",0.07687678,0.3178822994232178,0.07687678,0.001821518,0.028628819,0.029493837,comentarios
comentario_2411028,As mulheres de verdade se casam com homens que não andam com esse tipo de pessoa,1,0,As mulheres de verdade se casam com homens que não andam com esse tipo de pessoa,0.11652588,0.28599023818969727,0.11652588,0.0044822693,0.09824528,0.035774168,comentarios
comentario_587139,Nenhum nem outro.Neymar n agrega em nada.E ela a mesma coisa.🤷🏻‍♂️,0,1,Nenhum nem outro.Neymar n agrega em nada.E ela a mesma coisa.🤷🏻‍♂️,0.17891699,0.29296207427978516,0.17891699,0.0023174286,0.005253696,0.16802633,comentarios
comentario_2563596,"A mulher casou com um marombadão , achando que ia meter todo dia..😂😂",1,1,"A mulher casou com um marombadão , achando que ia meter todo dia..😂😂",0.42167732,0.29732632637023926,0.3977292,0.02425631,0.2028587,0.42167732,comentarios
comentario_1735964,Respondeu perfeitamente esse homem é um louco sete filhos cada um com um pai diferente meu irmão corre como o diabo foge de YAUH e YAUSHA MASHIACH,0,1,Respondeu perfeitamente esse homem é um louco sete filhos cada um com um pai diferente meu irmão corre como o diabo foge de YAUH e YAUSHA MASHIACH,0.46923602,0.263777494430542,0.4269174,0.028730227,0.10221587,0.46923602,comentarios
comentario_2920853,"E igual a história fitcia , do grande bandido Clebinho. A mulher chegou no Clebinho é falou me dar o que você quer ele Deu rola nela, aí ela vou me dar o que quero ele deu cartão de crédito, aí ela falou me dá o que mereço ele deu um tiro",1,1,"E igual a história fitcia , do grande bandido Clebinho. A mulher chegou no Clebinho é falou me dar o que você quer ele Deu rola nela, aí ela vou me dar o que quero ele deu cartão de crédito, aí ela falou me dá o que mereço ele deu um tiro",0.32236105,0.27541327476501465,0.32236105,0.023223408,0.040745795,0.26196828,comentarios
comentario_59476,"Vamos hypar os vídeos do padrinho pessoal. Quanto maior a pontuação, mais chance do vídeo estar entre os mais relevantes, assim vai atrair mais homens para o canal.",0,0,"Vamos hypar os vídeos do padrinho pessoal. Quanto maior a pontuação, mais chance do vídeo estar entre os mais relevantes, assim vai atrair mais homens para o canal.",0.03781283,0.29744672775268555,0.03781283,0.002784729,0.012139536,0.013706914,comentarios
comentario_689278,Traíra não é vencedor é um bobalhão derrotado.,0,1,Traíra não é vencedor é um bobalhão derrotado.,0.4339631,0.26848459243774414,0.37576625,0.013478675,0.013847848,0.4339631,comentarios
comentario_1130660,"Isso a época era de praxe.Sempre ouvimos el  falarem, que o marido era feio, era isso aquilo, que não o amava etc... que estava com ele por causa do dinheiro.El  sempre foram utilitáristas e explodoras maquiavélicas, por natureza.",1,1,"Isso a época era de praxe.Sempre ouvimos el  falarem, que o marido era feio, era isso aquilo, que não o amava etc... que estava com ele por causa do dinheiro.El  sempre foram utilitáristas e explodoras maquiavélicas, por natureza.",0.36798462,0.307955265045166,0.31547862,0.014640691,0.050216515,0.36798462,comentarios
comentario_1474213,"Quem diria: super heróis na telinha revelam-se VILÕES na vida real, kkk.Mas nada impressiona, senhores...Temos por aqui um juiz que, na verdade, é o Lex Luthor da vida real também!",0,0,"Quem diria: super heróis na telinha revelam-se VILÕES na vida real, kkk.Mas nada impressiona, senhores...Temos por aqui um juiz que, na verdade, é o Lex Luthor da vida real também!",0.11140333,0.2793705463409424,0.11140333,0.004863739,0.014752249,0.06285016,comentarios
comentario_1504377,"Quanto à ex não tô aqui p julgar ou condenar ninguém, pois sei q muitas depois de casadas ficaram sossegadas e responsáveis! Mas toma cuidado msm, esse negócio de muita festa, balada e barzinho, essa inquietação toda é ridícula...👍😙Paz 💚",1,0,"Quanto à ex não tô aqui p julgar ou condenar ninguém, pois sei q muitas depois de casadas ficaram sossegadas e responsáveis! Mas toma cuidado msm, esse negócio de muita festa, balada e barzinho, essa inquietação toda é ridícula...👍😙Paz 💚",0.17111848,0.30584287643432617,0.17111848,0.0025367737,0.005105704,0.12521741,comentarios
comentario_1926935,"  um desenho que é continuação de Enrolados (Enrolados outra vez), e nele, é mostrado que o José Bezerra era tbm um príncipe perdido.",0,0,"  um desenho que é continuação de Enrolados (Enrolados outra vez), e nele, é mostrado que o José Bezerra era tbm um príncipe perdido.",0.11109332,0.27965664863586426,0.11109332,0.0020122528,0.0103594,0.06529768,comentarios
