id_video_anonimizado,text,final_misoginia,final_toxicidade
video_4347,"MAIS UMA PROVA DE QUE O CASAMENTO ATUAL É O MAIOR PERIGO PARA OS HOMENS! A REALIDADE É SOBERANA Quando começamos a desvendar o profano feminino e sistema pró-mulher e anti-homem e que era para os homens não casarem e não terem filhos, surgiram pessoas das mais variadas especialidades dizendo que isso era coisa de homem recalcado e que era moda passageira. Juntou-se tanto a direita quanto à esquerda achincalhando, cada qual (já expliquei aqui em vídeo) com motivos diferentes.Levaram um tombo. Além de não ser moda passageira, pilhas de estudos, artigos, reportagens e projetos sancionados foram calando-os de forma que só lhes restam os ataques, pois argumentos já não possíveis.Como os ataques não surtem mais efeito, esse pessoal está quebrando a cabeça pensando em um modo de nos calar.Penso que vão apelar para o típico toalitarismo, ou seja, usar de meios obscuros para barrar a ascensão de nossas verdades. Bom, podem até tentar, mas a verdade já se espalhou.",1,1
video_4348,Larguei meu marido pra ficar com o amante,0,0
video_4385,"O que um homem espera de uma mulher? 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_4513,"apresentador famoso foi vítima de uma ""suposta"" falsa acusação Hoje no hackeando a matrix tem a suposta falsa acusação que uma ex assistente de palco do apresentador Geraldo Luis, ela alega que o apresentar fez propostas indecentes e insistentes enquanto eles trabalhavam juntos, porém, o apresentador mostrou prints de conversas que eles tiveram que desmente completamente a ex assistente, demonstrando assim, sendo uma uma falsa acusação. Seja membro deste canal e ganhe benefícios: dealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE! 💊SE INSCREVA! 👉Compartilhe esse vídeo com alguém que vc gosta:apresentador famoso é vítima de falsa acusação",0,0
video_4558,O relacionamento é a coisa mais importante? | Thiago Schutz #reflexão,0,0
video_4574,Comportamento de BETA😱,0,1
video_4613,Nem todo mundo vai gostar de você,0,0
video_4647,Mulher de 20 com homem de 70 😱🤦🏻,0,0
video_4702,"Meu filho é grosseiro, mal educado e me trata muito mal, só tem 15 anos, o que devo fazer?",0,1
video_4761,"COMO CONQUISTAR COISAS GRANDES. ► Alphalife+: Lover Academy: Close Friends: os segredos para conquistar grandes objetivos em 'Como Conquistar Coisas Grandes'. Neste vídeo, exploramos estratégias práticas e insights poderosos para alcançar o sucesso em todas as áreas da vida. Se você deseja realizar grandes feitos e transformar seus sonhos em realidade, este vídeo é para você! Assista agora e dê o primeiro passo rumo às suas maiores conquistas► Instagram: Contato Suporte para alunos: alphalifesuporte .comEmail comercial: alphalifecopini .com",0,0
video_4843,"Batalha espiritual durante o noivado 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_4932,"Se a canoa virar, qual criança você salva? 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_4994,Eu poderia gastar dinheiro com qualquer coisa mas eu juntei e comprei meu primeiro carro,0,0
video_5002,"esses dados MOSTRAM que HOMEM PROVEDOR é uma piada de mal gosto Algo aconteceu nos anos 70 que mudou tudo no mercado financeiro e isso afetou profundamente os relacionamentos. Ricardo reage a esse nova realidade do homem provedor do século 21.⚜️ Você sabia que temos uma clube de assinatura reunindo o melhor do desenvolvimento pessoal masculino? Entre agora e faça parte do Conselho: Deseja encontrar o seu propósito e encontrar sentido em tudo o que faz? Conheça as aulas de nosso curso Vocação e através deste conhecimento dê significado a sua vida. → Livros que indico• A História da Virilidade ➽ O Código dos Homens ➽ Disciplina é Liberdade ➽ Responsabilidade Extrema ➽ Hábitos Atômicos ➽ A Coragem de Não Agradar ➽ A Arte de Fazer Acontencer➽ Como Fazer Amigos E Influenciar Pessoas ➽ A Educação Da Vontade ➽ A Vida Intelectual ➽ Como Ler Livros ➽ Como Estudar E Como Aprender ➽ O Ego É o Seu Inimigo ➽ A Arte De Viver Melhor ➽ Ferramentas De Estudo:• Kindle 10a. geração ➽ Caderno Preto Minimalista ➽ Bloco Notas Rápidas ➽ Equipamentos que uso:• Webcam Logitech C920: Microfone Fifine K669B: Microfone lapela ECMLV1: Monitor LG 24ML600M: Ring Light 6 Polegadas 36: HD Externo 1TB USB 3.0 Seagate: Braço Articulado: Bastão De Luz Brastoy: Vitrine Completa de indicações: Redes sociais:◼️ Telegram: Instagram: Twitter: Canal secundário: ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com-- -- -- -- -- -- -- -- -- -- -- -- -- -- -- --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",0,0
video_507,"Se desenvolver e crescer um ao lado do outro. 🍷🗿 1- clicando no site abaixo.👉🏻 📕2- Domine as lições do nosso livro. 🍷3- Faça parte do nosso . 🗿Te espero lá. 🫡AntiOtário, livro de desenvolvimento pessoal mais vendido do país.",0,0
video_5245,"SÉRGIO SACANI E DENNYS XAVIER: IA, ORIGEM DO UNIVERSO E DA VIDA! ▶ DINOXX BATISMO BITCOIN LAC CLINICA 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 📞 34-993004408📶 ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTO INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• ▶ BATISMO BITCOIN 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 📞 34-993004408📶 ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTO INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.",0,0
video_5289,VOCÊ CONHECE UMA MULHER CHATA? napraia napraia ed devalorbrasil safado mentor macho,1,0
video_5352,"PE. JOSÉ EDUARDO : TUDO SOBRE A IGREJA CATÓLICA ▶ BEWAY IDIOMAS PROJECT DINOXX BATISMO BITCOIN LAC CLINICA 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 📞 34-993004408📶 ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTO INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.=====================================================Spotify: Music: Music: Podcasts:",0,0
video_544,"Homens não demonstram amor com postagens… mas com presença, ação e proteção | Qual a sua opinião? brasil🔥 🔥📕 ✅ ✅ ✅ Adquira o seu agora! ⤵➡️| .",0,0
video_5462,"Quando ela te pedir um tempo, faça isso. #evolução devalor #valores #motivação #react #respeito #humildade #principios #evoluir",0,0
video_5518,"Qual é o Estado que mais desaparece criança no Brasil? 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_5530,"A mãe que perdeu a guarda da filha 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_5536,O JEITO da mulher dizer NÃO ⛔,0,0
video_5559,"PROJETO QUER ACABAR COM A PENSÃO SOCIOAFETIVA! E POR QUE ESSE PROJETO NÃO PODE PASSAR? EXPLICO! Muito louvável que parlamentares comecem a ficar atentos ao sistema feminista e proponham projetos. Porém, eles são imediatistas e não pensam a longo prazo. Na verdade, eles não entendem nada das implicações que os homens podem entrar. O projeto que quer acabar com a pensão socioafetiva é louvável pela coragem do proponente, no entanto, ele não percebe as implicações que os homens podem entrar e não entende da ainda persistente teimosia dos homens em assumir relacionamentos sérios. Os próprios homens são desconhecedores das leis.Não acredito que esse projeto passe e torço para que não aprovem, pois vai ter muitos homens que vão pensar que a coisa se resume apenas à pensão socioafetiva. #pensaoalimenticia",1,1
video_5599,"Não consigo esquecer ela, e agora? | Thiago Schutz #reflexão #ex",0,0
video_5643,“4 sinais que você deve sair fora com urgência”,0,0
video_5645,A forma de 🧲atrair de cada mulher,1,1
video_5658,"Essa simples atitude te ensinará a controlar SEU MALDITO EGO Já disse e repito, senhores, bebam água! Assista o vídeo para entender o pensamento de hoje.Compre na Growth e use o cupom CONSELHO: ao Conselho, transforme seus hábitos: na imersão Vocação e dê sentido a sua vida: Livros que recomendo:Como aprende melhor: e pessoas: dominar a mente: clássicas para homens: para seu filho homem: Ferramentas De Estudo:Samsung Galaxy Book3: Oasis 8GB: Preto Minimalista ➽ Notas Rápidas ➽ Equipamentos que uso:• Webcam Logitech C920: Microfone Fifine K669B: Microfone lapela ECMLV1: Monitor LG 24ML600M: Ring Light 6 Polegadas 36: HD Externo 1TB USB 3.0 Seagate: Braço Articulado: Bastão De Luz Brastoy: Vitrine Completa de indicações: Redes sociais:◼️ Telegram: Instagram: Twitter: Canal secundário: ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com-- -- -- -- -- -- -- -- -- -- -- -- -- -- -- --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",0,0
video_5668,As pessoas não gostam mais de quem gostam delas.,0,0
video_5692,Homem comprometido não olha pra mulher na rua,0,0
video_5812,"MULHERES PREFEREM UM GUARDA-ROUPA NOVO A FAZER SEXO E MOSTRAM-SE MAIS FIÉIS ÀS ROUPAS! SEGUREM ESSA Certa vez eu li que britânicas preferiam chocolate a sexo. Pois agora, rebuscando artigos mais antigos, descobri um do longínquo ano de 2007 que relata um estudo demonstrando que as mulheres preferem ficar sem sexo por longos períodos se tiverem a possibilidade de trocar todas a suas roupas. Ainda dizem se senitrem mais frustradas se perderem sua roupa predileta do que ficar sem transar com seus parceiros durante 1 mês.Confesso que já estou achando engraçado, pois as provas são tantas de que foi o feminismo e o empoderamento feminino que colocou a sociedade em bancarrota que quando vejo os críticos com suas ladainhas chega a dar ataques de riso. #crianças",1,1
video_5828,"VEM AÍ O ESTELIONATO SENTIMENTAL! O SISTEMA AGORA AGE PARA ALCANÇAR OS HOMENS FORA DE RELACIONAMENTO Não passaria despercebido pelo sistema feminista que se os homens se absterem de relacionamentos sérios, as chances de se darem mal caem absurdamente. Por isso, há projeto em andamento que busca alcançar os homens que não estão em compromisso sério através do absurdo ""estelionato sentimental""!É algo mais difícil de se provar, mas colocará mais um empecilho para os conquistadores de plantão. Aquele que insistir em ter namoradinhas e ficantes fixas começarão a correr perigo. Apesar da lei, em tese, valer para os homens, todos nós sabemos que é dirigido para benefício das mulheres.PL 3023/2024",1,1
video_5892,o que vc acha homem devalor moderno #motivação,0,0
video_59,"O QUE DEIXA O HOMEM LOUCO PELA MULHER ? #conquistaramor ✅Quer DESTRAVAR a sua vida afetiva definitivamente?👇LINK: DA MULHER AUTOCONFIANTE GUIA PRÁTICO PARA AUMENTAR O AMOR-PRÓPRIO E MELHORAR A AUTOESTIMA Mulher Autoconfiante-Receba dicas no Telegram QUE DEIXA O HOMEM LOUCO PELA MULHER ?Neste vídeo eu vou te explicar o que deixa um homem louco pela mulher. Se você quer aprender como conquistar um homem, como deixar um homem louco por você, como deixar o homem apaixonado ou como enlouquecer um homem, então assiste este vídeo.INSCREVA-SE NO NOSSO CANAL PARA RECEBER MAIS CONSELHOS RELACIONADOS A RELACIONAMENTOS E TÉCNICAS DE SEDUÇÃO.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤O QUE DEIXA O HOMEM LOUCO PELA MULHER ? que também podem te ajudar🚨➤COMO DESCOBRIR SE ELE TE QUER DE VERDADE PARAR DE PENSAR NELE! 4 DICAS PARA MUDAR O PENSAMENTO E ESQUECER ELE. SÃO AS CINCO PRINCIPAIS CARACTERÍSTICAS DE UM RELACIONAMENTO TÓXICO ATITUDES QUE TODO HOMEM PROCURA EM UMA MULHER. SEJA DIFERENTE E IRRESISTÍVEL. ATITUDES QUE AFASTAM OS HOMENS COISAS QUE OS HOMENS ACHAM BONITO EM UMA MULHER DICAS INFALÍVEIS DE COMO FAZER ELE SENTIR SUA FALTA QUE ELE ME QUER? O HOMEM QUE TE QUER VAI FAZER ISTO. COISAS QUE OS HOMENS AMAM NAS MULHERES. FAÇA ELE TE QUERER VISUAIS QUE DEIXAM O HOMEM LOUCO, A ISCA PERFEITA. 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤ 🎬YouTube➤ 📸Linkedin➤ /n8XhvCfK",0,0
video_5906,"O PENSAMENTO DA MULHER ATUAL NÃO MUDA: PAULA LEAL DA REVISTA OESTE: ""OS HOMENS ESTÃO COM MEDINHO""! Você pode cair para o lado que for e um pensamento continua dominante na cabeça da mulher atual: o homem deve se sacrificar pela mulher, custe o preço que custar.Esse pensamento vai desde mulheres jovens até balzacas vividas. A mulher simplesmente precisa apenas de sua presença, o resto o homem terá que fazer por ela. O feminismo moldou na cabela delas que tudo elas podem fazer, porém, esse pensamento não passa de um autoengano para ser dito na hora de se dizerem poderosas.Na verdade, elas continuam querendo que o homem se autossacrifique em prol delas, enquanto elas inventam uma desculpa esfarrapada para não fazerem a sua parte.É a mesma ladainha de sempre, os mesmos reclames, as mesmas queixas.Chega disso, os homens precisam parar de alimentar essa roda da loucura. Não há negociação porque elas já deixaram bem claro que não vão arredar o pé em seus instintos de exigir o máximo do homem entregando o mínimo. #empoderamento",1,1
video_5913,"DEBATE (A REVANCHE): MANGINA X REDPILL (JÚNIOR E RODOLFO MARIZ)! ▶ DINOXX BATISMO BITCOIN LAC CLINICA 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 📞 34-993004408📶 ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTO INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• ▶ BATISMO BITCOIN 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 📞 34-993004408📶 ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTO INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.=====================================================Spotify: Music: Music: Podcasts:",0,0
video_5953,"Para de romantizar tudo, priorize a sua saúde mental. 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |",0,0
video_6192,Tentou DESPERTAR as novinhas pra REALIDADE e foi CANCELADO pela sinceridade 💪 Use o cupom (CONSELHO) na Growth: seus hábitos. Entre para o Alto Conselho: LINKS ÚTEIS: 🇺🇸 Curso Inglês BEWAY: Terapia para homens: Livros que recomendo: 🎥 Equipamentos que uso: REDES SOCIAIS:• Instagram: Substack: Twitter/X: ✂️Segundo canal: ☕︎ Quer conversar comigo no X1? Agende uma consultoria: CONTATO COMERCIAL📩 contatoprojetoconselho .com,1,0
video_6238,"PROFESSOR DE MUAY THAI, DIZ QUE TODO O ""RED PILL"" NÃO GOSTA DE MULHER! QUERO VER NA SALA DO FÓRUM! Rangel Farias, professor de Muay Thai disse em um podcast que todo o seguidor de ""red pill"" não gosta de mulher. Por que será que esses lutadores são tão gados? Eu gostaria de encontrar essa conexão. Quem ele pensa que é para falar sobre assuntos tão complexos que ele não faz a menor ideia? Opinião, achismo, valentia, ""pitpoodle""? O sistema feminista trucida tantos homens que quem não domina o assunto deveria ser proibido de falar. E esses tipos gostam de desafiar homens comuns. Queria ver se o Jon Jones dissesse que era ""red pill"" qual atitude ele tomaria. Daria um tapão no ouvido dele? Duvido!Quem sabe um dia, e esse dia talvez nunca chegue, ele conheça a sala do fórum. Aí, quem sabe, ele entenderá do que falamos. #muaythai",1,1
video_6318,"REVELAÇÕES SOBRE O MOVIMENTO ""ME TOO"" BRASIL LEVANTA SUSPEITAS SOBRE A ATUAÇÃO DESSA ""ONG"" ! Depois da queda do ministro Silvio Almeida, já colocado fora de circulação, temos que falar sobre o movimento ""ME TOO BRASIL""! Matéria que eu analiso aqui traz sérias suspeitas sobre essa organização.Além das feministas e intoxicadas já estarem infiltradas em todos os ambientes, ainda possuem organizações com fundos milionários para caçar homens de poder. É hora de cortarmos o fornecimento de combustível para essa máquina.",1,1
video_6476,"DIVÓRCIO APÓS 50 ANOS! MULHERES SÃO AS MAIORES CAUSADORAS! E SIM, UMA NOVA TENTATIVA VAI FRACASSAR Aproveito que o tema do dicórcio cinza veio à tona novamente para mandar verdades mais pesadas do que chumbo. Mais uma vez o sistema tenta achar mil desculpas para esse fenômeno e não dizem o real causador de todos os problemas de relacionamento que aocntecem na nossa sociedade: o feminismo.O feminismoo veio como um vírus que atacou homens, mas principalmente mulheres. Esse vírus afetou o modo de pensar das mulheres de uma forma que elas estão fora da normalidade. Eu sou o mensageiro da verdade. Tudo aquilo que estava escondido veio à tona porque eu me propus a fazer esse trabalho. Vou tirar da ilusão e do autoengano o máximo de homens possível e se for preciso direi palavras pesadas e difíceis de assimilar.No caso do divórcio cinza, trago a realidade desse fenômeno e aponto o culpado. #divorcio",1,1
video_6498,Você conhece alguma fura-olho aí? | Thiago Schutz #reflexão #amizade,0,0
video_6520,Três tipos de comportamento que eu considero falta de respeito dentro de um relacionamento 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_6544,Bizarrices de Débora Secco,1,1
video_655,O que está acontecendo com os homens de hoje em dia? :,0,0
video_6610,Trolei minha mãe dizendo que terminei e me surpreendi 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_6612,Soldado promovido homem devalor moderno Soldado promovido homem devalor moderno,0,0
video_6658,Eu não tenho amigas 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_6704,Derrubou casa de periguete o que esse homem merece? Homem derruba casa de periguete moderno devalor,1,0
video_6713,"ESSE É O SEGREDO dealtovalor alpha 👑 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa. "" ⚜️ Aprenda os segredos da conquista, desenvolva sua confiança e se torne o homem que as mulheres desejam. ✅️ Com dicas práticas e estratégias comprovadas, e um passo a passo para se tornar o verdadeiro protagonista de sua jornada amorosa. 🔥 Liberte o seu potencial e conquiste o coração das mulheres com o Método Alpha. Chegou a hora de se destacar!"" Instagram: Tik Tok: dealtovalor",0,0
video_6726,Não pagou Lanche da Princesa! moderno devalor Namora 3 meses já quer Pensão moderno devalor,1,0
video_6865,PETER JORDAN(ei nerd) SE SEPAROU e o bicho vai pegar #desenvolvimentopessoal ESSE CANAL trata da perspectiva MASCULINA do mundo moderno e DESENVOLVIMENTO PESSOAL opiniões sarcásticas e humoradaspeço respeito nos comentários,0,0
video_6888,Depois que essa pessoa chegou na minha vida eu fiquei melhor ou pior?,0,0
video_6960,"""INTELIGÊNCIA ARTIFICIAL"" RESPONDE A 2 PERGUNTAS E CONFIRMA O ""APARTHEID"" ENTRE HOMENS E MULHERES A IA não é um cérebro humano, ela apenas compila coisas já ditas pelos seres humanos. Então, a resposta a minha pergunta só poderia vir do que o Estado e a sociedade aceitam como normal: a segregação entre homens e mulheres.",0,1
video_6972,"Isso te tornará mais rico que 99% da população ► Newsletter: Capital Society: noções de mercado, dinheiro e geração de riqueza, que vão acelerar seus ganhos.► Capital Digital: Estoicismo diário: ► Newsletter: Capital Society: #marketingdigital #criadordeconteudo Me encontre nas outras redes► Instagram Tiktok ► Spotify para alunos: alphalifesuporte .comEmail comercial: alphalifecopini .comWhatsapp comercial: 54 81228453",0,0
video_6998,"É esse tipo de pensamento mesquinhou que acaba com os relacionamentos 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_705,"Amor, vamos sair pra jantar. 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |",0,0
video_7070,Receita pra afastar o homem🤦🏽,1,0
video_7139,Homem que se envolve com mulher compr4metid4🤦🏻,0,0
video_7266,“O que você acha do meio liberal?”,0,0
video_7292,"Vou te dar um conselho que vai salvar a sua vida 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_7315,Cara de 20 com mulher de 50🙅🏽,1,0
video_7322,Quem é você na fila do pão? | Thiago Schutz #reflexão #sucesso,0,0
video_7393,"KRAWK (EX-BATALHA DA ALDEIA) - REDCAST KRAWK (EX-BATALHA DA ALDEIA) - REDCAST.▶ LEPRECHAUN - Clique e acesse a plataforma PROJECT DINOXX BATISMO BITCOIN 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 📞 34-993004408📶 ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTO INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.=====================================================Spotify: Music: Music: Podcasts:",0,0
video_746,"Dayana fala para o homem devalor moderno #motivação 🧠 **Reset Seu Cérebro para o Poder e Sucesso Agora!** 🧠Neste vídeo, vamos explorar técnicas e estratégias para ""resetar"" sua mente e desbloquear seu potencial máximo para alcançar poder e sucesso em todas as áreas da sua vida. Aprenda como reprogramar seus pensamentos, eliminar crenças limitantes e cultivar uma mentalidade de crescimento.Discutiremos práticas de mindfulness, visualização e afirmações que podem ajudar a transformar sua mentalidade e impulsionar sua confiança. Este é o momento de assumir o controle da sua vida e se preparar para conquistar seus objetivos!✨ **Não se esqueça de curtir, compartilhar e se inscrever para mais conteúdos inspiradores sobre desenvolvimento pessoal e sucesso!** ✨### Hashtags:#ResetSeuCérebro #PoderESucesso #DesenvolvimentoPessoal #MentalidadeDeCrescimento #Mindfulness #Confiança #Motivação #Sucesso #Podcast",0,0
video_7471,A DIFERENÇA ENTRE HOMENS E MULHERES #sedução,0,0
video_7502,Mulher Carinhosa ❤️❤️ é outro Nível 😍,1,0
video_7568,Lembra dele? Preso injustamente por fraude de paternidade! | Qual a sua opinião? brasil🔥 🔥📕 ✅ ✅ ✅ Adquira o seu agora! ⤵➡️| .,0,0
video_7606,"SERÁ QUE VOCÊ ESTÁ SENDO MANIPULADA? #conquistaramor sfelizes #manipulacao SERÁ QUE VOCÊ ESTÁ SENDO MANIPULADA?Neste vídeo eu vou te explicar como descobrir se o homem está me manipulando. Será que você está sendo manipulada?Vamos descobrir sinais que o homem manipula, como ele manipula, sobre homem manipulador e como manipular pessoas com palavras.Também vai saber como saber se o homem e manipulador com você dentro da relação afetiva.🔴GUIA DA MULHER AUTOCONFIANTE🔴 RECONQUISTAR O EX🔴 10 SEGREDOS PODEROSOS PARA AUMENTAR O AMOR-PRÓPRIO E POTENCIALIZAR SUA ATRAÇÃO NO NOSSO CANAL PARA RECEBER MAIS CONSELHOS RELACIONADOS A RELACIONAMENTOS E TÉCNICAS DE SEDUÇÃO.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤SERÁ QUE VOCÊ ESTÁ SENDO MANIPULADA? que também podem te ajudar🚨➤COMO DESCOBRIR SE ELE TE QUER DE VERDADE PARAR DE PENSAR NELE! 4 DICAS PARA MUDAR O PENSAMENTO E ESQUECER ELE. SÃO AS CINCO PRINCIPAIS CARACTERÍSTICAS DE UM RELACIONAMENTO TÓXICO ATITUDES QUE TODO HOMEM PROCURA EM UMA MULHER. SEJA DIFERENTE E IRRESISTÍVEL. ATITUDES QUE AFASTAM OS HOMENS COISAS QUE OS HOMENS ACHAM BONITO EM UMA MULHER DICAS INFALÍVEIS DE COMO FAZER ELE SENTIR SUA FALTA QUE ELE ME QUER? O HOMEM QUE TE QUER VAI FAZER ISTO. COISAS QUE OS HOMENS AMAM NAS MULHERES. FAÇA ELE TE QUERER VISUAIS QUE DEIXAM O HOMEM LOUCO, A ISCA PERFEITA. #manipulada #manipulacao 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤ 🎬YouTube➤ 📸Linkedin➤ /n8XhvCfK",1,1
video_7616,O que cada um precisa dentro de um relacionamento? | Thiago Schutz #reflexão,0,0
video_7807,"Reciprocidade não se cobra 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_7817,Homem SEM DINHEIRO pra Sociedade 😱,0,0
